OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,BuyBaseAssetVolume,BuyQuoteAssetVolume,Ignore,RSI,MACD,MACDSign,MACDHist,Change
1524276000000,8820,8928,8807.02,8862,2599.413124,1524283199999,23016949.8427565,18492,1438.040667,12734953.0225731,0,78.45,149.92,142.24,7.68,42
1524283200000,8858,8884.9,8839.99,8878.07,1517.081993,1524290399999,13442128.9878308,12679,808.118015,7160553.01076253,0,78.89,160.88,154.66,6.21,16.07
1524290400000,8878.07,9035,8854.2,8874.88,3979.483862,1524297599999,35553704.4006044,27541,2053.52146,18353572.0598996,0,78.55,167.44,163.18,4.26,-3.19
1524297600000,8874.87,8888,8630,8705.01,7465.529609,1524304799999,65352461.9839953,48364,3645.743333,31910260.7335774,0,62.92,157.98,159.71,-1.73,-169.87
1524304800000,8713.35,8749.83,8565,8700,6375.133489,1524311999999,55226824.6285082,46266,3182.744496,27578889.3051622,0,62.53,148.39,152.16,-3.78,-5.01
1524312000000,8700.01,8778.46,8680,8748,3617.937921,1524319199999,31585552.110853,24195,1818.495524,15875599.2657715,0,64.81,142.78,145.9,-3.13,48
1524319200000,8748,8846.63,8735.99,8828.2,3163.137961,1524326399999,27804750.5303574,22583,1676.922908,14743671.822184,0,68.28,142.77,143.82,-1.04,80.2
1524326400000,8828.13,8874,8706.5,8760,2866.273172,1524333599999,25182964.2376849,23587,1445.673596,12705542.6987133,0,62.62,136.05,138.64,-2.59,-68.2
1524333600000,8760.05,8818.16,8730,8792.47,1561.46326,1524340799999,13710174.145021,11869,848.550079,7451348.62661153,0,64.15,131.67,133.99,-2.32,32.47
1524340800000,8792.47,8800.01,8707,8780.01,1575.065461,1524347999999,13790848.9556048,14408,883.163053,7734269.20517877,0,63.08,125.81,128.53,-2.73,-12.46
1524348000000,8780.01,8930,8762.32,8915.31,2030.165806,1524355199999,17943668.81948,16132,1184.557887,10473569.7825793,0,69.07,129.93,129.46,0.47,135.3
1524355200000,8915.31,8915.33,8786.8,8815.99,2118.689427,1524362399999,18724415.617167,16978,1024.288484,9056039.17904389,0,61.22,124.26,126,-1.73,-99.32
1524362400000,8815.99,8874,8801.01,8811,1533.733913,1524369599999,13563580.1235926,11966,872.492005,7715598.66477253,0,60.85,118.03,120.69,-2.65,-4.99
1524369600000,8814,8887.96,8794.62,8834.73,1274.114873,1524376799999,11258207.9933972,12418,712.025008,6291433.79118817,0,62.03,113.59,115.95,-2.37,23.73
1524376800000,8834.73,8904.99,8834.5,8875,1494.82423,1524383999999,13255608.1941842,12298,810.530604,7188771.75384062,0,64.03,111.83,113.21,-1.37,40.27
1524384000000,8875,8979.5,8862.22,8910,3129.367464,1524391199999,27921657.2817436,21959,1545.507423,13792553.8608874,0,65.72,111.82,112.28,-0.46,35
1524391200000,8910,9020,8902.12,8916.01,2817.351205,1524398399999,25226699.6587022,22182,1661.420172,14881664.9131557,0,66.01,111.01,111.43,-0.43,6.01
1524398400000,8916.01,8965.82,8768.79,8877,3763.279893,1524405599999,33328209.584878,26994,1678.698761,14870383.5402495,0,62.27,106.19,107.94,-1.75,-39.01
1524405600000,8877,8998,8874.03,8940.67,2935.418614,1524412799999,26262257.8549363,23461,1588.51743,14215646.2420183,0,65.69,105.98,106.64,-0.65,63.67
1524412800000,8940.67,9020.67,8850,8940.36,3127.020964,1524419999999,27928935.3963872,23338,1576.402972,14092122.5752347,0,65.66,104.61,105.28,-0.68,-0.31
1524420000000,8940.36,8957.84,8860,8881,2008.011302,1524427199999,17899228.2535268,16720,993.294133,8857354.40972815,0,59.8,97.89,100.36,-2.46,-59.36
1524427200000,8881,8928,8865.99,8920.02,1545.451407,1524434399999,13751728.4381282,15237,780.776928,6948707.67740062,0,62.19,94.44,96.41,-1.97,39.02
1524434400000,8926.8,8926.88,8727.68,8787.02,3710.990188,1524441599999,32683844.5127038,26320,1693.945196,14919961.7478681,0,51.06,80.69,85.93,-5.24,-133
1524441600000,8785.7,8888,8745,8853.24,2324.78849,1524448799999,20479399.6528274,15761,1219.253907,10742300.1556565,0,55.34,73.94,77.94,-4,66.22
1524448800000,8844.24,8888,8821.83,8861.52,1788.273187,1524455999999,15844635.9911135,12036,961.481647,8520004.15423774,0,55.86,68.42,71.59,-3.17,8.28
1524456000000,8861.52,8883,8821.01,8879,1360.760441,1524463199999,12044877.4879641,11116,657.53578,5819956.83832017,0,57,64.62,66.94,-2.32,17.48
1524463200000,8878.04,8970.01,8850,8942.39,3231.643937,1524470399999,28815533.0289013,21357,1535.045615,13686999.1766401,0,60.94,65.66,66.09,-0.43,63.39
1524470400000,8942,8957.04,8831,8905,3003.724426,1524477599999,26733832.3269912,26103,1257.261045,11198703.278766,0,57.59,62.93,63.98,-1.05,-37.39
1524477600000,8905,8923,8874.71,8910.02,1921.934795,1524484799999,17107072.2741499,13676,1094.768907,9745527.34257111,0,57.92,60.46,61.63,-1.18,5.02
1524484800000,8910.02,8985,8897.75,8929,2565.83325,1524491999999,22922396.174124,17914,1438.339647,12853257.339019,0,59.23,59.26,60.05,-0.79,18.98
1524492000000,8934.39,8940,8858.08,8898,2419.472147,1524499199999,21544071.5494584,18907,1101.489699,9811248.77476961,0,56.16,55.32,56.9,-1.58,-31
1524499200000,8898,8938.21,8861.42,8886,1984.142826,1524506399999,17666761.2634493,15864,973.355064,8669179.83580654,0,54.97,50.7,52.77,-2.06,-12
1524506400000,8887.67,8915,8800.6,8847.37,2025.227239,1524513599999,17969391.8849588,14696,1076.699453,9559353.73778875,0,51.21,43.6,46.66,-3.05,-38.63
1524513600000,8847.37,8928,8825.01,8922,1619.580537,1524520799999,14408176.2899759,12917,885.656114,7879895.48357031,0,57.29,43.13,44.31,-1.18,74.63
1524520800000,8925.8,8949.98,8888,8934.01,1592.733434,1524527999999,14218492.672774,10597,1045.718181,9336627.71071833,0,58.19,43.17,43.55,-0.38,12.01
1524528000000,8934,9219,8922,9186,5669.364234,1524535199999,51670502.8199663,40029,3324.255338,30278826.7366861,0,71.7,61.62,55.6,6.02,251.99
1524535200000,9186.01,9230.15,9150,9192.47,3251.162491,1524542399999,29880591.1463908,20103,1664.245775,15296457.035343,0,71.95,75.91,69.14,6.77,6.47
1524542400000,9192.48,9300,9190,9271.11,3461.583681,1524549599999,31995004.446587,24803,1897.922264,17543270.7049177,0,74.86,92.2,84.51,7.69,78.64
1524549600000,9271.14,9278.81,9177,9216,2680.783563,1524556799999,24741698.2059139,20656,1327.400381,12252767.4681879,0,69.42,99.83,94.73,5.11,-55.11
1524556800000,9217.98,9285.78,9216,9285,2061.28313,1524563999999,19080348.8438222,15932,1123.060347,10399148.2919,0,72.15,109.89,104.83,5.05,69
1524564000000,9285,9349,9273.22,9294.57,3491.624974,1524571199999,32478790.2498508,25409,1762.368801,16396906.0292385,0,72.52,117.27,113.13,4.15,9.57
1524571200000,9294.59,9420,9221,9259.99,4808.840986,1524578399999,44857437.0420652,32739,2300.155242,21470125.7882736,0,68.99,119.17,117.15,2.01,-34.58
1524578400000,9259.99,9370,9155,9347.77,4682.347022,1524585599999,43437374.6288509,29892,2417.16811,22436685.4297777,0,72.63,125.9,122.98,2.92,87.78
1524585600000,9347.78,9415.95,9309,9409.97,2724.170876,1524592799999,25499228.9078907,21697,1524.503313,14274387.5707838,0,74.88,134.44,130.62,3.82,62.2
1524592800000,9410,9455,9293.29,9449.9,3795.323849,1524599999999,35629750.6638291,26484,1964.376234,18455047.6633824,0,76.23,142.64,138.63,4.01,39.93
1524600000000,9452,9495,9400.04,9468,3283.105972,1524607199999,31038542.125134,26881,1690.464159,15984822.6139148,0,76.84,148.84,145.44,3.4,18.1
1524607200000,9469,9731.01,9425.01,9619.99,6359.199328,1524614399999,60900778.9822027,41983,3788.790476,36273419.9606986,0,81.2,163.44,157.44,6,151.99
1524614400000,9618.96,9680,9440,9628,6339.051987,1524621599999,60652475.0812719,39424,3142.440595,30081041.3794656,0,81.4,173.68,168.26,5.41,8.01
1524621600000,9628,9759.82,9323.02,9347.99,7676.300787,1524628799999,73669824.1795313,44223,3611.627952,34736810.6993744,0,58.25,158.77,161.94,-3.16,-280.01
1524628800000,9349.99,9500,9110,9370,11820.818283,1524635999999,110031917.600156,71501,5405.925928,50357873.0704718,0,59.23,146.92,151.93,-5.01,22.01
1524636000000,9370,9476.23,9322,9416.39,4114.645814,1524643199999,38779295.0737606,24068,2044.188032,19268448.8799165,0,61.29,139.43,143.59,-4.17,46.39
1524643200000,9415,9438.54,9200.1,9272,4495.463895,1524650399999,41866364.4951333,29341,2198.560985,20489512.3101687,0,52.4,121.14,128.62,-7.49,-144.39
1524650400000,9271.09,9280,8960,9144.03,10916.648465,1524657599999,99250680.1718975,62541,5052.635947,45958102.5570414,0,46.02,95.8,106.74,-10.94,-127.97
1524657600000,9137,9210.21,8925.8,9011.78,6939.178514,1524664799999,63083250.8940834,37089,3299.490541,30011008.433862,0,40.53,64.88,78.83,-13.95,-132.25
1524664800000,9011.79,9042.93,8730,8972.09,11237.782645,1524671999999,99739638.8144938,62236,5460.745558,48479420.7038671,0,39.03,36.86,50.85,-13.99,-39.69
1524672000000,8972.09,9089,8846,9058,5401.86529,1524679199999,48381324.4062082,30761,2764.016376,24759186.3590091,0,43.88,20.86,30.86,-10,85.91
1524679200000,9055.1,9063.58,8948.05,8969.98,3127.147502,1524686399999,28145671.9232545,19437,1470.241448,13232710.0120483,0,40.34,1.44,11.25,-9.8,-88.02
1524686400000,8969.55,9179,8963.54,9178.98,3502.659728,1524693599999,31890946.4103775,23497,1852.658305,16858542.9389477,0,50.55,1.83,4.97,-3.14,209
1524693600000,9178.98,9185.01,8770,8869.99,5538.474679,1524700799999,49646373.9186993,33245,2521.482139,22618848.3485336,0,39.72,-21.05,-12.38,-8.67,-308.99
1524700800000,8869.99,8869.99,8660,8752.82,5830.540137,1524707999999,51122350.7901913,34657,2887.026739,25325455.3553514,0,36.53,-47.6,-35.86,-11.74,-117.17
1524708000000,8755.06,8899,8751,8808.02,3067.143958,1524715199999,27111242.254988,18944,1645.209784,14545078.9348783,0,39.02,-63.79,-54.48,-9.31,55.2
1524715200000,8812.7,8977,8800,8916.56,4188.741515,1524722399999,37307177.7888713,22088,2126.045361,18936304.2352946,0,43.69,-67.67,-63.27,-4.4,108.54
1524722400000,8905.88,8945.34,8771,8847.97,3503.402046,1524729599999,30990719.4898742,21575,1852.058397,16383058.3768525,0,41.53,-75.1,-71.16,-3.94,-68.59
1524729600000,8847.97,8887.8,8651.62,8746,4781.403135,1524736799999,41785110.5318777,30984,2390.180561,20893786.2810697,0,38.47,-87.74,-82.21,-5.53,-101.97
1524736800000,8746,8917.51,8738.14,8857.01,3237.161918,1524743999999,28622564.0448856,21426,1784.155439,15771818.2926827,0,43.36,-88.37,-86.32,-2.05,111.01
1524744000000,8858.51,8945,8785,8829.63,2789.638319,1524751199999,24759061.8774352,20823,1377.853395,12231934.7131319,0,42.46,-89.93,-88.72,-1.2,-27.38
1524751200000,8828.27,8885,8740.01,8806.1,2911.985048,1524758399999,25638975.7905386,21674,1471.852997,12961016.0130802,0,41.66,-91.9,-90.84,-1.06,-23.53
1524758400000,8806.1,8925,8775.89,8866.43,2593.283155,1524765599999,22992146.019049,20533,1424.054203,12626751.2224072,0,44.54,-87.9,-88.88,0.98,60.33
1524765600000,8866.43,8909,8834.02,8881.54,1369.9092,1524772799999,12144676.5555569,12462,687.097998,6091786.2958062,0,45.26,-82.62,-84.71,2.08,15.11
1524772800000,8880,9169.9,8880,9099,4669.965775,1524779999999,42410326.5781916,33321,2501.96546,22711955.1259331,0,54.5,-61.24,-69.06,7.82,217.46
1524780000000,9100,9307.48,9096.01,9266,4357.130039,1524787199999,40162296.4164066,27363,2493.168803,22979943.3936638,0,60.08,-31.21,-43.83,12.62,167
1524787200000,9267.03,9297,9177,9249.97,3164.680184,1524794399999,29256880.6957434,20662,1597.113333,14766680.7692745,0,59.33,-8.46,-20.25,11.79,-16.03
1524794400000,9240,9282,9123.25,9143.01,3106.427786,1524801599999,28622583.7987997,19751,1669.434828,15387871.9594873,0,54.43,1.51,-5.74,7.25,-106.96
1524801600000,9143.01,9235,9104.88,9180.82,2460.041769,1524808799999,22611531.8791731,17550,1290.441593,11860126.8551915,0,55.82,12.17,6.2,5.97,37.81
1524808800000,9184.99,9265.7,9176.99,9240.97,2661.213753,1524815999999,24562677.9144804,16933,1258.882495,11615422.508969,0,58.01,24.92,18.68,6.24,60.15
1524816000000,9240.97,9387.48,9230,9369,3291.852113,1524823199999,30609830.7311832,21459,1936.124293,18007134.6999198,0,62.29,44.27,35.74,8.53,128.03
1524823200000,9369,9395,9280.59,9309,2947.673019,1524830399999,27548705.9118899,19689,1362.33569,12735265.7526897,0,59.24,54.48,48.23,6.25,-60
1524830400000,9308.9,9355,9150.1,9225,3834.449113,1524837599999,35493711.3678105,26940,1727.431045,15998961.769758,0,55.17,55.6,53.14,2.46,-84
1524837600000,9226.97,9290,9202,9241.21,2761.017845,1524844799999,25534464.9834893,24417,1479.149342,13680810.83992,0,55.8,57.07,55.76,1.31,16.21
1524844800000,9241.2,9328.26,9241,9290.1,2517.742183,1524851999999,23397239.7178031,21354,1270.23263,11802064.525381,0,57.74,61.25,59.42,1.83,48.89
1524852000000,9290.1,9296.31,9075.01,9089,3099.092582,1524859199999,28480590.6203392,27397,1275.76152,11733892.8989433,0,48.36,48.76,52.31,-3.55,-201.1
1524859200000,9089.12,9163.38,8909.83,8975.35,4995.299762,1524866399999,45040747.0900581,36033,2415.855972,21780368.3767297,0,44.01,29.87,37.35,-7.48,-113.65
1524866400000,8975.36,9093.09,8889,8915.35,2401.856927,1524873599999,21646709.8409903,16286,1234.841534,11135061.767315,0,41.87,10.19,19.24,-9.06,-60
1524873600000,8915.35,9126.81,8870,9126.81,3052.901768,1524880799999,27490463.9985681,19919,1352.796132,12190098.1255079,0,50.93,10.45,13.38,-2.93,211.46
1524880800000,9126.81,9196.32,9050,9155,2406.704727,1524887999999,21929714.9289588,16728,1239.222059,11293892.8755476,0,52.01,12.66,12.9,-0.24,28.19
1524888000000,9155.01,9188.5,9111.21,9164.49,1850.945653,1524895199999,16943121.7577443,12229,954.044532,8734488.2997653,0,52.38,14.96,14.27,0.69,9.49
1524895200000,9164.48,9215.66,9108.99,9126.22,2551.91059,1524902399999,23384872.2892662,20438,1368.056069,12540274.5502586,0,50.65,13.73,13.91,-0.18,-38.27
1524902400000,9121.05,9330,9081.02,9273,5021.788456,1524909599999,46356089.0193328,31707,2570.545471,23734778.2384266,0,56.58,23.62,20.39,3.24,146.78
1524909600000,9273,9310,9190,9218.57,2112.637653,1524916799999,19559109.4385898,15592,1053.220673,9754623.1123127,0,53.99,27.05,24.83,2.22,-54.43
1524916800000,9218.57,9419,9210,9387.99,3807.093434,1524923999999,35598314.6659212,26717,2315.820657,21653369.1309539,0,60.11,42.15,36.37,5.77,169.42
1524924000000,9387.99,9427.48,9239,9360,4102.135197,1524931199999,38274258.5076748,30514,2041.66103,19069719.869344,0,58.72,51.44,46.42,5.02,-27.99
1524931200000,9360,9384.4,9260,9290,3328.207636,1524938399999,31054448.2588601,26680,1754.41143,16367532.6711655,0,55.28,52.92,50.76,2.17,-70
1524938400000,9291,9410,9290,9393,2321.248765,1524945599999,21771490.3975,18029,1399.982291,13133540.5235921,0,59.08,61.22,57.73,3.49,103
1524945600000,9393,9427.48,9258,9300,2537.370379,1524952799999,23710498.6952985,23009,1236.903914,11575105.1040947,0,54.57,60.07,59.29,0.78,-93
1524952800000,9300.01,9384.12,9300,9348,1666.684162,1524959999999,15581484.2424739,15726,964.967193,9022247.40642777,0,56.42,62.1,61.16,0.94,48
1524960000000,9348,9513.9,9340,9499.5,3498.024262,1524967199999,33031215.1843774,28028,2283.719026,21572550.0214124,0,61.72,74.36,69.96,4.4,151.5
1524967200000,9499.02,9570.51,9441,9484.26,3811.669923,1524974399999,36247380.7607737,27800,2076.812976,19754038.1732812,0,60.91,82.01,78,4.02,-15.24
1524974400000,9484.24,9533.98,9400.11,9434.19,2717.927336,1524981599999,25751202.6949223,20508,1391.599694,13190302.6863846,0,58.24,83.36,81.57,1.79,-50.07
1524981600000,9434.2,9513.97,9414,9443.2,2268.537151,1524988799999,21480902.1953647,21516,1060.504999,10043840.6876566,0,58.59,84.15,83.29,0.86,9.01
1524988800000,9443.2,9480,9207,9284.99,7154.903234,1524995999999,66634335.5175787,50436,3257.991395,30343256.4496105,0,50.52,71.96,75.74,-3.78,-158.21
1524996000000,9284.99,9339.37,9163.74,9265,4976.63865,1525003199999,45935385.6717363,36946,2234.594145,20626454.5342722,0,49.59,60.07,65.29,-5.22,-19.99
1525003200000,9265,9330,9205,9316,3233.684231,1525010399999,30000301.3989161,27285,1597.901797,14826594.9874526,0,52.02,53.87,57.68,-3.81,51
1525010400000,9318.99,9382.62,9270.59,9337.06,2844.957949,1525017599999,26535673.7105235,26308,1473.874254,13751843.3099364,0,53.02,49.97,52.54,-2.57,21.06
1525017600000,9331.52,9350,9230.23,9330,2469.602537,1525024799999,22968426.541428,22997,1167.613307,10864500.8745738,0,52.62,45.81,48.05,-2.24,-7.06
1525024800000,9330,9368,9300,9320.07,1580.433788,1525031999999,14749031.7240146,15471,924.843898,8632601.55943475,0,52.03,41.28,43.53,-2.26,-9.93
1525032000000,9326.99,9352,9290.92,9335.1,1402.916733,1525039199999,13078518.4813807,14606,721.644776,6729069.23669637,0,52.89,38.38,40.1,-1.72,15.03
1525039200000,9336.64,9438,9332,9419,2190.554241,1525046399999,20592522.0826704,19593,1173.844915,11031601.2988747,0,57.49,41.96,41.34,0.62,83.9
1525046400000,9417.04,9450,9344.02,9415,2585.8119,1525053599999,24313118.967412,22123,1367.486712,12857339.140442,0,57.21,44,43.11,0.89,-4
1525053600000,9416,9458.64,9235,9269.85,3293.225638,1525060799999,30859630.4136118,28502,1635.611692,15345632.7299705,0,47.88,34.23,37.19,-2.96,-145.15
1525060800000,9274,9365,9250,9350.8,3369.42674,1525067999999,31370869.6399491,25080,1585.363857,14757829.8079591,0,52.53,32.23,33.88,-1.65,80.95
1525068000000,9354.79,9369.21,9180,9222.01,4221.685832,1525075199999,39055758.7385089,32230,1903.198675,17615252.3862097,0,45.56,20.64,25.05,-4.42,-128.79
1525075200000,9222.02,9267.47,9124.99,9219.97,3768.895691,1525082399999,34637268.6719315,28313,1961.242162,18026363.507196,0,45.46,11.14,15.77,-4.64,-2.04
1525082400000,9219.97,9285.9,9175.99,9276,2318.930222,1525089599999,21453690.7405799,20374,1237.406138,11449206.5966162,0,48.87,7.74,10.42,-2.68,56.03
1525089600000,9276,9327,9267.94,9277,2427.212704,1525096799999,22574846.0772165,20337,1168.26507,10865334.1627938,0,48.93,5.06,6.85,-1.79,1
1525096800000,9276.99,9318.06,9240,9318.06,2451.55984,1525103999999,22741118.1609057,18154,1237.846905,11484476.3092872,0,51.51,5.98,6.27,-0.29,41.06
1525104000000,9318.41,9356.6,9277.37,9340,2529.688001,1525111199999,23575733.0122188,19384,1296.617133,12087008.7467594,0,52.88,8.28,7.61,0.67,21.94
1525111200000,9340,9369.18,9280,9337.55,2120.460284,1525118399999,19792863.8805561,18283,1097.355524,10244940.401401,0,52.7,9.81,9.07,0.73,-2.45
1525118400000,9337.55,9345,9200.01,9218.39,2729.110567,1525125599999,25271177.6549806,24697,1257.469713,11645673.9499379,0,44.77,1.96,4.33,-2.37,-119.16
1525125600000,9221.6,9291.99,9165.96,9246.01,3186.026456,1525132799999,29373313.2920702,28474,1713.325448,15800015.6995877,0,46.77,-2.16,0.01,-2.16,27.62
1525132800000,9246.01,9248.99,8870,8994.99,9611.676295,1525139999999,86572985.522833,61338,4327.498725,38959104.2584127,0,34.54,-24.2,-16.13,-8.07,-251.02
1525140000000,8994.98,9046,8904.99,8938.01,4021.461315,1525147199999,36114509.1289733,26036,2015.041226,18099316.3983989,0,32.46,-45.53,-35.73,-9.8,-56.98
1525147200000,8938.5,9014.99,8894,8930,2641.348462,1525154399999,23660660.211812,16118,1330.027551,11919205.079723,0,32.17,-62.39,-53.5,-8.89,-8.01
1525154400000,8930.02,9022.06,8930,8973.71,2443.133983,1525161599999,21934779.3905847,15263,1125.244414,10099728.2406823,0,35.58,-71.66,-65.61,-6.05,43.71
1525161600000,8980.98,9082.08,8971.98,9040.49,3441.103891,1525168799999,31113805.7369306,21750,1719.620847,15548354.0134782,0,40.51,-73.14,-70.63,-2.51,66.78
1525168800000,9040.49,9063.66,8960.01,8975.01,2307.685418,1525175999999,20814836.0884839,15115,1197.663426,10804385.5300884,0,37.48,-78.39,-75.8,-2.59,-65.48
1525176000000,8983.94,9000,8800.49,8926.07,4849.161505,1525183199999,43142435.3265207,34068,2330.719066,20749857.3177629,0,35.35,-85.31,-82.14,-3.17,-48.94
1525183200000,8926.07,8952,8871.11,8915.09,2597.565111,1525190399999,23157666.8240221,14836,1392.640384,12416642.6463894,0,34.88,-90.61,-87.79,-2.82,-10.98
1525190400000,8915.08,9038,8915.08,8990,2671.867273,1525197599999,23993343.735038,16324,1520.698344,13658630.6573102,0,40.76,-88.14,-88.02,-0.12,74.91
1525197600000,8995.88,9010.8,8930.01,8979.52,1606.967566,1525204799999,14429582.1714256,11821,811.889259,7291710.20088685,0,40.21,-85.99,-86.67,0.68,-10.48
1525204800000,8986.97,9114.59,8971.01,9080.02,2161.04448,1525211999999,19552940.1052189,17855,1162.37618,10515427.170247,0,47.5,-75.8,-79.42,3.62,100.5
1525212000000,9080.02,9112,9032.14,9071.48,2665.448334,1525219199999,24200805.3798419,18217,1116.748422,10137643.4993001,0,46.97,-67.58,-71.52,3.95,-8.54
1525219200000,9071.48,9115.26,8970.2,9032.25,2756.834618,1525226399999,24947824.7176326,17230,1448.89744,13111081.959598,0,44.54,-63.29,-66.03,2.75,-39.23
1525226400000,9032.25,9057,9001.02,9039.06,1671.64727,1525233599999,15101300.2361415,10047,918.534989,8298033.14483499,0,45.07,-58.7,-61.14,2.45,6.81
1525233600000,9039.05,9105.99,9033.27,9061.36,1655.673359,1525240799999,15026461.0578265,11058,914.274162,8297512.68091478,0,46.87,-52.75,-55.55,2.8,22.3
1525240800000,9064.99,9170.02,9060.1,9145,2527.207324,1525247999999,23071221.9297165,15642,1513.358348,13814670.5881717,0,53.06,-41.21,-45.99,4.78,83.64
1525248000000,9145,9165.12,9090.3,9135.98,1959.780992,1525255199999,17888376.9319201,13847,933.96451,8525444.37572022,0,52.35,-32.35,-36.9,4.55,-9.02
1525255200000,9135.97,9217.3,9122.66,9170.15,2721.560357,1525262399999,24966651.4595887,19419,1362.162008,12496579.5690482,0,54.81,-22.46,-27.27,4.81,34.17
1525262400000,9170.15,9180,9031,9112.92,2891.787041,1525269599999,26312651.3013267,20990,1396.397411,12711657.3763545,0,50.14,-18.72,-21.57,2.85,-57.23
1525269600000,9106.01,9166.44,9079.77,9155,2033.23781,1525276799999,18545305.473746,15780,1163.230292,10612296.2522052,0,53.29,-12.41,-15.47,3.05,42.08
1525276800000,9158.18,9172.27,9111.01,9134,1711.07689,1525283999999,15638703.9966695,14883,841.226651,7689943.06037925,0,51.54,-8.89,-11.08,2.19,-21
1525284000000,9134,9141,9068.5,9138.94,1697.99654,1525291199999,15472759.6399342,12276,884.586514,8062981.80530352,0,51.94,-5.65,-7.46,1.81,4.94
1525291200000,9135,9262.4,9108.47,9225.96,2279.194405,1525298399999,20958795.3425177,20421,1273.953486,11713476.5804415,0,58.45,3.49,-0.16,3.65,87.02
1525298400000,9225.96,9268,9200.8,9247.84,2217.547355,1525305599999,20491781.6710932,16665,1309.869717,12105967.3903268,0,59.92,12.27,8.13,4.15,21.88
1525305600000,9247.81,9259.99,9188.02,9230.07,2054.502339,1525312799999,18961086.3059619,15095,1091.818849,10078192.2751725,0,58.12,17.71,14.52,3.19,-17.77
1525312800000,9226.17,9295,9214.3,9250.9,2405.324331,1525319999999,22262978.7400468,17822,1313.926607,12161925.0664781,0,59.65,23.35,20.4,2.94,20.83
1525320000000,9253.92,9315.68,9180.21,9209.82,2877.232368,1525327199999,26643266.2262682,23651,1353.846346,12542411.5055774,0,55.36,24.44,23.09,1.34,-41.08
1525327200000,9206.76,9255,9168.4,9249.86,2680.356068,1525334399999,24690765.3504757,19739,1289.431064,11880946.655412,0,58.49,28.02,26.38,1.64,40.04
1525334400000,9249.43,9264.27,9170,9208.33,2756.180656,1525341599999,25393370.9087111,17731,1538.527335,14177174.1857447,0,54.24,27.41,27.07,0.34,-41.53
1525341600000,9211.54,9236.06,9188.66,9224.75,1733.412475,1525348799999,15979066.8641687,13015,919.591323,8477726.78797665,0,55.61,27.85,27.59,0.26,16.42
1525348800000,9220,9475,9207.39,9471.05,4389.004064,1525355999999,40959525.0605838,31702,2721.310066,25407348.8542689,0,70.12,46.36,40.1,6.26,246.3
1525356000000,9475,9490.6,9406.91,9442.28,3739.636415,1525363199999,35330455.2214193,29052,1892.29006,17877432.5140104,0,67.35,58.23,52.19,6.04,-28.77
1525363200000,9442,9718,9428.38,9711.16,5754.75254,1525370399999,55116956.7527936,41258,3510.828134,33627169.0274414,0,76.63,87.08,75.45,11.63,268.88
1525370400000,9715,9779,9620,9666.01,5011.425457,1525377599999,48552435.7283094,36241,2615.393609,25345790.1933038,0,72.88,105.39,95.41,9.98,-45.15
1525377600000,9670,9698.86,9614.01,9678,2271.742976,1525384799999,21957156.9352185,14414,1253.087309,12113479.2203796,0,73.26,119.5,111.47,8.03,11.99
1525384800000,9682,9844,9641.44,9750,3094.818599,1525391999999,30181301.1331875,22861,1593.089641,15544756.116629,0,75.45,134.65,126.93,7.73,72
1525392000000,9750,9750,9520.85,9615.97,4014.630875,1525399199999,38596145.353779,26369,2032.140343,19539356.8363498,0,64.81,135,132.31,2.69,-134.03
1525399200000,9623.98,9679,9540,9580,2395.077994,1525406399999,23043364.347758,15461,1150.947459,11074148.6689773,0,62.27,131.06,131.47,-0.42,-35.97
1525406400000,9580,9650.03,9572,9635.1,1585.920849,1525413599999,15272131.2860384,11517,742.661498,7152274.17043312,0,64.56,130.61,130.9,-0.29,55.1
1525413600000,9635.39,9733,9605,9697.99,2015.153802,1525420799999,19501265.7537143,14354,1083.665786,10485816.513395,0,67.02,133.51,132.64,0.87,62.89
1525420800000,9697.98,9830.04,9670,9761.64,3631.133171,1525427999999,35462226.8459407,27026,2061.964193,20142920.60655,0,69.34,139.06,136.92,2.14,63.65
1525428000000,9761.64,9805.44,9656.01,9765,2291.238222,1525435199999,22284817.8051775,16672,1182.789812,11501376.3585122,0,69.46,142.11,140.38,1.73,3.36
1525435200000,9760.33,9789.3,9632,9654.81,2818.678127,1525442399999,27371437.4268144,19625,1417.878891,13772420.7153233,0,60.9,134.65,136.56,-1.91,-110.19
1525442400000,9654.81,9716.35,9570.1,9614.67,2949.946415,1525449599999,28458160.0026809,21626,1458.082678,14066588.5401713,0,58.09,124.26,128.36,-4.1,-40.14
1525449600000,9614.67,9711,9575,9665,2374.642513,1525456799999,22919917.7367,17730,1192.913373,11515245.8521457,0,60.54,118.46,121.76,-3.3,50.33
1525456800000,9664.9,9685,9615.92,9671.23,1701.494189,1525463999999,16427379.9837439,11381,897.548215,8665441.6303791,0,60.85,113.04,115.95,-2.91,6.23
1525464000000,9671.23,9760,9655,9748.75,1611.666741,1525471199999,15649101.6926797,15754,915.309237,8886623.61947382,0,64.54,113.32,114.2,-0.88,77.52
1525471200000,9740,9777.14,9685,9713.99,1292.005981,1525478399999,12580049.3981376,12650,643.598069,6268196.51066746,0,61.73,109.66,111.17,-1.51,-34.76
1525478400000,9714,9810,9682,9809.99,1773.394811,1525485599999,17298549.8074872,13869,951.143948,9281717.5358305,0,66.11,112.75,112.22,0.52,96
